ID_Unico;Titulo;Autor;Categoria;Anio_Escritura;Numero_Paginas;Calificacion_Usuarios;Stock_Disponible
64aad958-7f0d;Sombras sobre la Quintaesencia;Morgana Sterling;Botánica Arcana;1104;325;2,45;26
ad24d5f4-7f59;Vórtice de el Azufre Sagrado;Balthazar Flamel;Historia de la Piedra;1982;1497;3,79;25
c8251424-637f;El Enigma de las Almas de Plomo;Caspian Flamel;Alquimia Teórica;1361;1254;1,12;5
c7fd4c13-08d2;Espejos de el Azufre Sagrado;Balthazar Vance;Alquimia Teórica;1835;926;4,01;12
25c98488-4e8b;La Esencia de las Almas de Plomo;Caspian Grimoire;Historia de la Piedra;1634;1473;1,99;17
ac20d519-2fea;Sombras sobre las Almas de Plomo;Balthazar Nightshade;Transmutación Metálica;1739;1480;4,34;41
d1513dfd-bb94;Códice de el Sol Negro;Morgana Crowley;Historia de la Piedra;1419;1095;2,68;20
8eecc6d5-428b;El Aliento de las Almas de Plomo;Balthazar Grimoire;Alquimia Teórica;1912;1221;4,46;35
3d1bdae7-5eff;El Aliento de la Transmutación Infinitas;Caspian Blackwood;Alquimia Teórica;1878;1114;2,7;47
de461064-72cd;Tratado de el Azufre Sagrado;Thalric Vance;Historia de la Piedra;1380;505;4,92;2
f179e97e-2ce7;El Aliento de el Azufre Sagrado;Caspian Blackwood;Filosofía Prohibida;1196;1368;3,3;43
d673e9c8-8554;Tratado de el Sol Negro;Elara Flamel;Filosofía Prohibida;1251;1053;2,62;13
5c484d60-c5ba;La Esencia de la Quintaesencia;Thalric Crowley;Historia de la Piedra;1340;109;3,97;42
c4ac1605-5de7;Espejos de el Sol Negro;Balthazar Sterling;Filosofía Prohibida;1638;486;4,64;36
ce7cb8c7-6311;Vórtice de la Transmutación Infinitas;Caspian Sterling;Botánica Arcana;1712;1299;4,27;47
84fa0d40-dd4a;La Esencia de las Almas de Plomo;Aurelius Flamel;Transmutación Metálica;1642;175;3,3;39
b726c89d-ca6f;Códice de el Mercurio Rojo;Elara Flamel;Historia de la Piedra;1322;554;1,94;47
a49ee80c-8848;El Enigma de la Quintaesencia;Seraphine Flamel;Transmutación Metálica;1322;87;3,68;40
50243ede-3738;El Enigma de la Transmutación Infinitas;Aurelius Flamel;Historia de la Piedra;1925;316;3,75;2
f9350d31-76aa;El Enigma de la Quintaesencia;Elara Blackwood;Filosofía Prohibida;1387;1432;2,45;20
044e09b8-3c00;La Esencia de el Mercurio Rojo;Aurelius Vance;Alquimia Teórica;1857;1315;2,5;36
87ea71a2-1085;El Enigma de el Azufre Sagrado;Isolde Blackwood;Transmutación Metálica;1559;588;4,99;12
87d6b8de-1d80;Espejos de la Transmutación Infinitas;Morgana Vance;Filosofía Prohibida;1340;1458;2,87;7
3f480d9f-f9b7;Vórtice de el Azufre Sagrado;Seraphine Flamel;Alquimia Teórica;1551;1381;1,68;44
36968124-9382;Tratado de la Transmutación Infinitas;Morgana Grimoire;Transmutación Metálica;2007;769;1,59;8
7e8f739d-5b12;Códice de el Azufre Sagrado;Isolde Flamel;Alquimia Teórica;1985;1398;3,84;20
47e6aafe-9d6d;Sombras sobre las Almas de Plomo;Thalric Grimoire;Filosofía Prohibida;1694;257;3,8;40
ab59c098-5f46;El Aliento de la Quintaesencia;Elara Blackwood;Historia de la Piedra;1967;1287;4,09;45
68e18d01-cee2;Espejos de el Azufre Sagrado;Morgana Nightshade;Alquimia Teórica;1280;807;4,09;1
5c4ce6a7-aa42;El Enigma de la Transmutación Infinitas;Caspian Sterling;Botánica Arcana;1520;335;1,41;35
b9b75201-6c04;Espejos de el Sol Negro;Isolde Grimoire;Historia de la Piedra;1683;1082;3,48;19
35b8be5a-f6c3;Espejos de la Quintaesencia;Isolde Grimoire;Alquimia Teórica;1485;1410;1,38;11
efb39bdd-55e5;Códice de el Mercurio Rojo;Aurelius Blackwood;Historia de la Piedra;1654;397;2,55;17
d37cb2ac-b2ba;Tratado de la Quintaesencia;Elara Blackwood;Botánica Arcana;1550;749;1,87;42
c62253b2-5b99;El Aliento de el Mercurio Rojo;Caspian Vance;Botánica Arcana;1326;261;4,19;39
2bd9cfba-d63e;Sombras sobre el Sol Negro;Elara Sterling;Botánica Arcana;1143;261;4,98;0
6b50513b-f3d7;Espejos de el Mercurio Rojo;Morgana Crowley;Alquimia Teórica;1544;929;2,39;24
041f8ede-93b4;El Enigma de el Azufre Sagrado;Elara Vance;Botánica Arcana;1310;849;1,23;35
3e53aee1-afe0;El Aliento de las Almas de Plomo;Isolde Vance;Botánica Arcana;1480;1380;2,32;21
9b34d69f-7446;Vórtice de las Almas de Plomo;Seraphine Vance;Transmutación Metálica;2026;1292;4,81;2
4dd50970-fec2;Espejos de el Azufre Sagrado;Balthazar Nightshade;Botánica Arcana;1332;1461;3,25;47
5675044e-51ee;El Enigma de la Quintaesencia;Aurelius Vance;Filosofía Prohibida;1689;1108;4,76;43
369f9f68-e626;La Esencia de la Transmutación Infinitas;Balthazar Sterling;Botánica Arcana;1456;1414;3,89;46
ee396160-0fbe;Tratado de la Quintaesencia;Elara Grimoire;Alquimia Teórica;1505;995;4,57;37
b9ada991-33e7;El Aliento de el Mercurio Rojo;Morgana Vance;Alquimia Teórica;2012;190;3,22;21
9c8f22f4-16a6;El Enigma de las Almas de Plomo;Isolde Crowley;Historia de la Piedra;1405;234;1,44;30
e1af37d4-17b6;Vórtice de el Azufre Sagrado;Balthazar Blackwood;Historia de la Piedra;1808;1493;3,16;35
5f0702df-b285;Tratado de la Transmutación Infinitas;Balthazar Blackwood;Alquimia Teórica;1235;683;4,39;17
9c262921-563b;El Enigma de la Transmutación Infinitas;Caspian Blackwood;Filosofía Prohibida;1407;91;3,25;44
f933c1d8-49a3;El Enigma de la Quintaesencia;Aurelius Blackwood;Historia de la Piedra;1668;420;3,01;16
8b3b03b7-3e54;La Esencia de el Azufre Sagrado;Seraphine Grimoire;Transmutación Metálica;1141;854;1,98;47
fbc7f06a-1ed9;Sombras sobre el Mercurio Rojo;Isolde Flamel;Historia de la Piedra;1425;992;3;44
1e927e86-5c57;Sombras sobre el Sol Negro;Elara Grimoire;Alquimia Teórica;1702;214;1,92;40
d03baf4d-868c;Vórtice de el Mercurio Rojo;Elara Blackwood;Filosofía Prohibida;1936;741;4,81;29
4d75e2ed-9d6a;El Aliento de la Transmutación Infinitas;Isolde Blackwood;Transmutación Metálica;1404;418;2,44;48
02f2d6d2-d765;Tratado de el Mercurio Rojo;Isolde Blackwood;Filosofía Prohibida;1146;740;2,6;16
32775433-16cb;Sombras sobre la Quintaesencia;Elara Crowley;Alquimia Teórica;1578;876;4,49;29
940f2ab6-4a1a;El Aliento de el Mercurio Rojo;Isolde Flamel;Historia de la Piedra;1472;906;2,86;18
4fdbdcbb-4f5b;Códice de la Quintaesencia;Isolde Crowley;Filosofía Prohibida;1811;911;3,29;36
86721612-7eee;Vórtice de la Transmutación Infinitas;Balthazar Sterling;Alquimia Teórica;1220;1263;4,34;15
1e59ea5c-fa39;La Esencia de el Sol Negro;Balthazar Grimoire;Alquimia Teórica;1773;107;2,86;6
bbc682a8-4c4c;Tratado de la Quintaesencia;Thalric Crowley;Historia de la Piedra;1365;1059;2,02;8
65ce5c98-b15b;La Esencia de el Mercurio Rojo;Caspian Grimoire;Filosofía Prohibida;1909;1002;4,45;38
3cba71b1-6089;Códice de la Transmutación Infinitas;Caspian Grimoire;Botánica Arcana;1556;402;4,53;18
e9ecb5c8-a706;El Enigma de el Mercurio Rojo;Seraphine Crowley;Alquimia Teórica;1869;762;3,57;46
f245a69b-7a95;Tratado de la Transmutación Infinitas;Balthazar Nightshade;Historia de la Piedra;1771;775;1,99;45
d3606506-19ab;Vórtice de el Mercurio Rojo;Elara Nightshade;Filosofía Prohibida;1114;1120;3,21;48
46298635-78c3;Sombras sobre las Almas de Plomo;Thalric Sterling;Alquimia Teórica;1951;152;1,6;44
902d95bd-5e1e;El Enigma de el Azufre Sagrado;Morgana Vance;Transmutación Metálica;2006;124;2,38;31
2d697a0c-5965;Sombras sobre la Transmutación Infinitas;Thalric Nightshade;Filosofía Prohibida;1142;664;1,09;45
9b0db62f-51b9;Códice de el Azufre Sagrado;Seraphine Blackwood;Filosofía Prohibida;1991;520;2,28;45
3d043a62-4a8e;Vórtice de el Sol Negro;Thalric Vance;Alquimia Teórica;1310;580;3,59;28
26e31ea9-b1ac;El Enigma de el Mercurio Rojo;Seraphine Blackwood;Historia de la Piedra;1888;437;4,81;42
51deeea0-bd76;Códice de el Mercurio Rojo;Isolde Flamel;Filosofía Prohibida;1230;711;1,97;16
d2200c30-a584;Códice de el Azufre Sagrado;Morgana Vance;Historia de la Piedra;2007;1093;3,6;49
1457b798-0e11;La Esencia de las Almas de Plomo;Elara Grimoire;Filosofía Prohibida;1950;1019;2,73;36
866a00fe-2deb;El Aliento de la Quintaesencia;Morgana Blackwood;Botánica Arcana;1456;1105;2,43;43
b21614eb-3ac7;Sombras sobre el Mercurio Rojo;Morgana Crowley;Botánica Arcana;1438;1425;3,17;5
f7726326-c334;La Esencia de las Almas de Plomo;Caspian Vance;Transmutación Metálica;1339;848;1,79;41
97df6058-1f14;La Esencia de el Sol Negro;Elara Nightshade;Alquimia Teórica;1856;1068;3;8
eed95d52-d2d9;Sombras sobre la Quintaesencia;Elara Flamel;Filosofía Prohibida;1448;117;4,99;12
80a39ca1-65a6;Códice de el Sol Negro;Aurelius Grimoire;Historia de la Piedra;1130;926;4,15;8
bd5620df-b4fe;Tratado de el Mercurio Rojo;Elara Vance;Historia de la Piedra;1404;499;1,03;30
dce11bcb-95f1;El Aliento de la Quintaesencia;Balthazar Blackwood;Filosofía Prohibida;1621;382;1,24;14
f2542742-0032;Tratado de el Sol Negro;Isolde Vance;Botánica Arcana;1428;1172;1,64;24
4820a6dc-47f2;Sombras sobre el Mercurio Rojo;Aurelius Nightshade;Transmutación Metálica;1191;519;2,37;8
42997fe0-308c;Códice de la Quintaesencia;Isolde Grimoire;Historia de la Piedra;1291;1241;3,26;26
f3fdd30d-ba88;Espejos de el Mercurio Rojo;Isolde Blackwood;Botánica Arcana;1600;586;3,6;39
ffc1c79e-23cf;Códice de la Quintaesencia;Balthazar Blackwood;Alquimia Teórica;1252;1083;3,95;23
bb6d3e6a-929e;Tratado de las Almas de Plomo;Aurelius Grimoire;Filosofía Prohibida;1324;1058;3,98;7
27f5585a-35a9;Vórtice de el Azufre Sagrado;Balthazar Sterling;Transmutación Metálica;1657;522;3,44;42
af6b4a73-4fe3;Vórtice de el Sol Negro;Elara Grimoire;Alquimia Teórica;1346;162;2,93;30
c56e3326-b074;El Aliento de el Mercurio Rojo;Morgana Sterling;Historia de la Piedra;1428;396;3,47;12
0d7c4fc6-8dfc;La Esencia de las Almas de Plomo;Aurelius Crowley;Historia de la Piedra;1537;547;4,09;34
07fadf0c-061a;Sombras sobre el Azufre Sagrado;Morgana Sterling;Historia de la Piedra;1124;817;4,1;36
e0ec9eaf-7d9b;Espejos de el Azufre Sagrado;Balthazar Sterling;Alquimia Teórica;1236;1363;3,18;26
ade4e147-bc6b;La Esencia de el Mercurio Rojo;Seraphine Sterling;Botánica Arcana;1471;241;4,29;23
bf543643-3675;El Enigma de el Mercurio Rojo;Thalric Crowley;Alquimia Teórica;1539;642;2,36;16
9d405a42-607f;Vórtice de la Transmutación Infinitas;Morgana Blackwood;Historia de la Piedra;1689;219;2,79;45
cd04e9b7-dd6d;El Aliento de las Almas de Plomo;Isolde Crowley;Alquimia Teórica;1697;966;2,67;30
35bdb6a6-dc0c;Sombras sobre el Azufre Sagrado;Elara Blackwood;Filosofía Prohibida;1801;1052;1,78;43
d1f1184e-3417;Códice de la Quintaesencia;Morgana Grimoire;Botánica Arcana;1105;416;1,81;2
04d5264b-6d16;Códice de la Quintaesencia;Balthazar Nightshade;Botánica Arcana;1320;1001;2,23;34
a96f9e86-62f5;La Esencia de las Almas de Plomo;Morgana Sterling;Alquimia Teórica;1254;1180;3,93;3
db77a57a-e7a3;Tratado de la Quintaesencia;Caspian Crowley;Filosofía Prohibida;1660;94;2,62;47
748a01e0-74d9;El Aliento de el Sol Negro;Thalric Grimoire;Historia de la Piedra;1992;485;2,68;7
6add5ace-574a;Tratado de la Quintaesencia;Balthazar Crowley;Historia de la Piedra;1334;1261;3,19;47
9cb6c4ae-bc6b;Vórtice de la Transmutación Infinitas;Caspian Blackwood;Filosofía Prohibida;1181;593;1,19;31
43db2309-bc5f;La Esencia de el Azufre Sagrado;Balthazar Vance;Transmutación Metálica;2011;324;4,8;13
31bdbb80-b5a3;El Aliento de el Sol Negro;Thalric Sterling;Historia de la Piedra;1937;607;1,15;32
d952829b-8a74;El Enigma de la Quintaesencia;Isolde Vance;Alquimia Teórica;1870;945;3,53;47
061e193d-4e97;El Enigma de el Azufre Sagrado;Seraphine Vance;Historia de la Piedra;1901;667;2,59;30
be204385-379b;Códice de el Sol Negro;Balthazar Crowley;Alquimia Teórica;1360;944;4,04;19
fb7c7555-d0c1;Códice de las Almas de Plomo;Isolde Nightshade;Alquimia Teórica;1288;759;2,15;15
3264e492-6a08;Vórtice de el Sol Negro;Elara Crowley;Alquimia Teórica;1454;283;3,83;31
89eabf33-7971;Vórtice de la Transmutación Infinitas;Isolde Blackwood;Transmutación Metálica;2009;589;1,05;37
debc8c43-1cf9;Códice de el Azufre Sagrado;Seraphine Crowley;Alquimia Teórica;1457;856;4,85;42
964ed90f-ecdf;Vórtice de la Quintaesencia;Elara Blackwood;Filosofía Prohibida;1773;1308;4,32;30
c0292652-deb7;Sombras sobre el Mercurio Rojo;Elara Crowley;Transmutación Metálica;1709;209;2,38;50
2c286935-bff8;Espejos de las Almas de Plomo;Morgana Grimoire;Transmutación Metálica;1760;696;2,84;20
eacfdc53-05fb;El Aliento de la Quintaesencia;Seraphine Crowley;Botánica Arcana;1865;813;3,52;1
015db1db-c40f;El Enigma de la Transmutación Infinitas;Morgana Grimoire;Filosofía Prohibida;1257;205;3,3;2
67179ede-014d;La Esencia de la Quintaesencia;Elara Flamel;Filosofía Prohibida;1591;1445;2,1;48
5306aa2a-2968;Códice de el Azufre Sagrado;Morgana Grimoire;Filosofía Prohibida;1804;167;1,37;10
b5ef453c-577c;El Enigma de el Sol Negro;Isolde Nightshade;Botánica Arcana;1804;1309;1,22;19
fb9101e3-8a9e;La Esencia de la Transmutación Infinitas;Thalric Flamel;Botánica Arcana;1893;753;4,86;20
105deae2-9fc9;Tratado de la Quintaesencia;Morgana Blackwood;Alquimia Teórica;1472;951;4,86;39
f28a76b2-f83e;Vórtice de la Transmutación Infinitas;Morgana Sterling;Alquimia Teórica;1669;993;4,25;2
300e1ed3-a29d;Vórtice de el Azufre Sagrado;Aurelius Flamel;Botánica Arcana;2001;1136;4,66;10
5e6a4ff1-8e60;Vórtice de el Azufre Sagrado;Thalric Vance;Historia de la Piedra;1435;685;1,25;35
68d6b95d-1d08;Códice de el Azufre Sagrado;Seraphine Nightshade;Filosofía Prohibida;1566;888;5;31
d05d5f95-8541;Espejos de la Quintaesencia;Seraphine Blackwood;Historia de la Piedra;1913;1083;3,99;21
d72afe33-0e7d;Vórtice de el Sol Negro;Elara Flamel;Historia de la Piedra;1517;948;2,17;8
a290481e-f1dc;El Enigma de el Mercurio Rojo;Aurelius Crowley;Transmutación Metálica;1418;1020;1,17;8
39c6aed1-d9be;La Esencia de la Transmutación Infinitas;Balthazar Vance;Alquimia Teórica;1452;588;4,39;11
b677a603-56cf;Espejos de las Almas de Plomo;Aurelius Crowley;Filosofía Prohibida;1679;1466;3,49;40
bad14477-9815;El Enigma de el Sol Negro;Thalric Flamel;Alquimia Teórica;1563;390;2,33;34
4712c152-f1a3;Vórtice de el Azufre Sagrado;Aurelius Sterling;Botánica Arcana;1303;482;4,68;18
e53842d9-c074;El Enigma de el Sol Negro;Caspian Flamel;Historia de la Piedra;1973;416;1,79;13
5d7b876c-96d4;El Enigma de el Sol Negro;Elara Blackwood;Transmutación Metálica;1630;1156;4,76;46
ac7fd583-a548;Sombras sobre la Transmutación Infinitas;Elara Sterling;Transmutación Metálica;1357;715;4,16;10
60300791-a0a9;El Aliento de el Azufre Sagrado;Aurelius Sterling;Filosofía Prohibida;1424;475;4,58;37
34697cd1-2874;Sombras sobre la Transmutación Infinitas;Aurelius Crowley;Transmutación Metálica;1112;1076;2,88;16
24df580b-ccb1;La Esencia de la Transmutación Infinitas;Caspian Grimoire;Botánica Arcana;1198;1280;1,88;26
042e76ad-2a72;Sombras sobre la Quintaesencia;Thalric Vance;Alquimia Teórica;1733;148;1,53;21
146d5215-ca82;La Esencia de el Azufre Sagrado;Thalric Sterling;Historia de la Piedra;1497;90;3,64;22
5dc75db7-c087;El Aliento de el Sol Negro;Aurelius Blackwood;Botánica Arcana;1723;1095;3,37;48
032a3a8f-a385;Códice de el Sol Negro;Aurelius Sterling;Transmutación Metálica;1606;1180;3,03;4
ccf8aff7-7ad7;El Aliento de la Transmutación Infinitas;Caspian Vance;Alquimia Teórica;1182;152;3,92;31
cdf0c75c-8c80;La Esencia de el Sol Negro;Seraphine Vance;Botánica Arcana;1523;288;1,02;33
5929726d-426e;El Enigma de la Quintaesencia;Aurelius Vance;Filosofía Prohibida;1959;1318;4,54;28
2917bb0b-5d18;Sombras sobre el Azufre Sagrado;Balthazar Vance;Historia de la Piedra;1346;1295;2,55;28
7bda360c-517c;Vórtice de el Sol Negro;Caspian Vance;Alquimia Teórica;1764;954;1,77;42
6e56ee2f-ddf6;Espejos de las Almas de Plomo;Isolde Grimoire;Transmutación Metálica;2004;941;3,32;16
6a8477cb-500d;Espejos de el Sol Negro;Balthazar Nightshade;Alquimia Teórica;1516;324;3,17;33
6a561130-bb44;El Aliento de el Azufre Sagrado;Aurelius Blackwood;Transmutación Metálica;1381;919;4,51;26
2220d689-71d1;Códice de el Mercurio Rojo;Seraphine Sterling;Filosofía Prohibida;1808;1469;2,95;16
935253f9-1ff3;El Aliento de las Almas de Plomo;Thalric Vance;Transmutación Metálica;1719;1112;5;43
dbd9bde0-ea06;Códice de el Mercurio Rojo;Balthazar Vance;Filosofía Prohibida;1331;549;4,52;16
7e3d9456-341f;Tratado de la Transmutación Infinitas;Caspian Vance;Filosofía Prohibida;1401;171;2,89;32
6d679067-85d8;El Aliento de el Mercurio Rojo;Morgana Flamel;Transmutación Metálica;1487;1044;2,61;24
13962f7c-bbe6;Sombras sobre el Sol Negro;Caspian Nightshade;Botánica Arcana;1945;796;4,22;39
be90604b-faf9;El Enigma de el Sol Negro;Morgana Sterling;Historia de la Piedra;1304;1368;3,64;9
82eb9a96-f3b6;Códice de el Mercurio Rojo;Thalric Vance;Alquimia Teórica;1140;1474;4,83;18
cc9ce91b-cbbf;Tratado de el Azufre Sagrado;Balthazar Crowley;Botánica Arcana;1370;300;2,42;21
1df3dca5-7b8b;Vórtice de el Azufre Sagrado;Aurelius Grimoire;Transmutación Metálica;1752;516;1,11;38
2bcd8609-1c3e;Códice de el Mercurio Rojo;Aurelius Grimoire;Filosofía Prohibida;1592;410;2,62;32
c22d07ee-f8ce;El Enigma de la Quintaesencia;Isolde Sterling;Botánica Arcana;1150;864;3,01;8
3c0e8d12-67d9;Tratado de las Almas de Plomo;Elara Crowley;Historia de la Piedra;1825;1366;1,2;38
86a0a118-3952;Tratado de el Azufre Sagrado;Thalric Flamel;Historia de la Piedra;1820;731;4,54;3
c7d16054-01d3;Tratado de las Almas de Plomo;Caspian Grimoire;Transmutación Metálica;1271;447;1,96;44
29c5a549-7a7e;Vórtice de la Transmutación Infinitas;Morgana Grimoire;Filosofía Prohibida;1742;1101;1,55;42
bb08c714-d933;El Aliento de la Quintaesencia;Balthazar Sterling;Botánica Arcana;1605;705;2,41;1
4704d940-9890;El Enigma de el Azufre Sagrado;Seraphine Blackwood;Alquimia Teórica;1223;136;4,63;24
936666a5-04e6;Espejos de el Azufre Sagrado;Morgana Grimoire;Alquimia Teórica;1232;648;1,76;50
9b0a20fc-4216;Vórtice de la Quintaesencia;Isolde Nightshade;Alquimia Teórica;1536;867;2,16;50
a796d655-8800;Tratado de la Transmutación Infinitas;Thalric Vance;Alquimia Teórica;1120;1107;4,28;39
d707b0f2-1a55;El Aliento de la Quintaesencia;Thalric Blackwood;Alquimia Teórica;1952;1057;3,49;21
17a6b495-cef7;Tratado de el Sol Negro;Caspian Grimoire;Historia de la Piedra;1665;586;1,99;41
2bdd40f2-544b;Vórtice de las Almas de Plomo;Balthazar Vance;Filosofía Prohibida;1863;308;1,24;8
1a812d18-aa84;El Aliento de las Almas de Plomo;Isolde Crowley;Alquimia Teórica;1519;1367;1,68;50
02fc212c-460a;Espejos de el Azufre Sagrado;Thalric Nightshade;Alquimia Teórica;2023;1153;2,5;27
bc7ce311-ef14;Tratado de el Mercurio Rojo;Balthazar Crowley;Botánica Arcana;1981;658;1,96;44
57183416-fc31;Tratado de las Almas de Plomo;Caspian Blackwood;Filosofía Prohibida;1445;154;2,07;47
ead3584d-96f1;Espejos de la Quintaesencia;Isolde Flamel;Transmutación Metálica;1878;465;3,15;37
7d8b1633-9c6b;Vórtice de las Almas de Plomo;Seraphine Flamel;Historia de la Piedra;1877;911;2,31;30
7ceb38e8-100f;Espejos de la Transmutación Infinitas;Balthazar Grimoire;Historia de la Piedra;1578;1166;2,34;6
05a97f85-60bb;Espejos de el Mercurio Rojo;Aurelius Vance;Transmutación Metálica;1517;170;3,6;17
03d4a029-3352;La Esencia de el Azufre Sagrado;Elara Sterling;Historia de la Piedra;1410;571;4,44;26
5987ab88-9dc1;Tratado de la Transmutación Infinitas;Seraphine Crowley;Transmutación Metálica;1203;1402;4,63;34
2f542f0d-58cb;Sombras sobre las Almas de Plomo;Seraphine Blackwood;Filosofía Prohibida;1263;1018;2,75;28
b019c15b-291d;Vórtice de la Quintaesencia;Morgana Vance;Transmutación Metálica;1772;1079;2,51;9
1014c466-537e;Tratado de el Azufre Sagrado;Isolde Flamel;Alquimia Teórica;1227;711;2,2;38
bc62cf49-7671;Sombras sobre el Mercurio Rojo;Thalric Vance;Alquimia Teórica;1482;1328;3,36;32
5e5c575e-7b5d;Códice de la Transmutación Infinitas;Isolde Sterling;Historia de la Piedra;2003;423;2,09;19
9a69f8dd-e1b9;La Esencia de la Quintaesencia;Elara Sterling;Alquimia Teórica;1865;501;3,91;7
bbcf3626-9811;Sombras sobre el Azufre Sagrado;Isolde Sterling;Alquimia Teórica;1593;982;1,16;16
2a582bc4-430f;Vórtice de el Azufre Sagrado;Morgana Sterling;Historia de la Piedra;1607;1138;1,43;44
62218f71-c6bc;Espejos de el Sol Negro;Balthazar Crowley;Botánica Arcana;1321;746;3,39;34
b7c76723-e8d3;Tratado de el Azufre Sagrado;Aurelius Nightshade;Historia de la Piedra;1118;181;3,52;37
3e4e8412-f354;Tratado de la Transmutación Infinitas;Morgana Vance;Alquimia Teórica;1327;181;4,01;33
94871d60-27aa;Vórtice de el Mercurio Rojo;Thalric Sterling;Filosofía Prohibida;1114;439;1,94;7
38f04360-c602;Sombras sobre la Quintaesencia;Caspian Grimoire;Filosofía Prohibida;1694;1037;2,09;30
3cdc46ff-b344;Tratado de la Quintaesencia;Caspian Sterling;Transmutación Metálica;1994;702;4,29;44
464f6935-6d4a;Sombras sobre el Azufre Sagrado;Seraphine Nightshade;Historia de la Piedra;1421;629;4;28
702fb107-6e3e;El Aliento de el Azufre Sagrado;Morgana Vance;Filosofía Prohibida;1729;154;1,15;30
f598fc1d-58cb;Vórtice de la Transmutación Infinitas;Caspian Flamel;Historia de la Piedra;1878;731;3,62;11
dea84b7d-a0cf;Tratado de el Mercurio Rojo;Elara Blackwood;Filosofía Prohibida;1484;798;3,23;41
3a7703d7-a447;Espejos de las Almas de Plomo;Elara Blackwood;Filosofía Prohibida;1550;116;2,85;50
